,km,delta_year,target,lower,upper,90.0 percentile variation,model
184,-1.1385304203573579,2,172840722.0,157166845.0,188514600.0,-9.0,toyota avanza 1.3 g m/t
185,1.050797846201919,9,99677755.0,84003877.0,115351632.0,-16.0,toyota avanza 1.3 g m/t
186,-1.1200962763529287,9,102173500.0,86499622.0,117847378.0,-15.0,toyota avanza 1.3 g m/t
187,-0.42699873372559294,5,139354758.0,123680880.0,155028635.0,-11.0,toyota avanza 1.3 g m/t
188,-0.8653460392560913,3,154866771.0,139192893.0,170540648.0,-10.0,toyota avanza 1.3 g m/t
189,-1.0938681237195487,9,102173500.0,86499622.0,117847378.0,-15.0,toyota avanza 1.3 g m/t
190,0.05710553257599435,7,127419045.0,111745167.0,143092922.0,-12.0,toyota avanza 1.3 g m/t
191,-0.9195975937014302,4,139022982.0,123349105.0,154696860.0,-11.0,toyota avanza 1.3 g m/t
192,0.2934435189510683,5,130570664.0,114896786.0,146244541.0,-12.0,toyota avanza 1.3 g m/t
193,-0.3907653509140369,5,139530091.0,123856213.0,155203969.0,-11.0,toyota avanza 1.3 g m/t
194,-0.4840307350694621,4,149988836.0,134314958.0,165662713.0,-10.0,toyota avanza 1.3 g m/t
195,-0.8381107956200939,3,158006699.0,142332821.0,173680576.0,-10.0,toyota avanza 1.3 g m/t
196,0.996064639537937,9,98099755.0,82425877.0,113773632.0,-16.0,toyota avanza 1.3 g m/t
197,-0.8648643870374483,5,139342583.0,123668706.0,155016461.0,-11.0,toyota avanza 1.3 g m/t
198,-0.75929497802396,8,112415109.0,96741231.0,128088987.0,-14.0,toyota avanza 1.3 g m/t
199,-0.9078409009100069,4,139022982.0,123349105.0,154696860.0,-11.0,toyota avanza 1.3 g m/t
200,-1.1306707318804101,10,102743500.0,87069622.0,118417378.0,-15.0,toyota avanza 1.3 g m/t
201,-0.7242219391936804,4,144241899.0,128568022.0,159915777.0,-11.0,toyota avanza 1.3 g m/t
202,0.22428263901046072,7,128377484.0,112703607.0,144051362.0,-12.0,toyota avanza 1.3 g m/t
203,0.02181356091905881,5,138588585.0,122914707.0,154262462.0,-11.0,toyota avanza 1.3 g m/t
204,-0.945957106030804,2,169381960.0,153708083.0,185055838.0,-9.0,toyota avanza 1.3 g m/t
205,0.3219047864163389,3,161783668.0,146109791.0,177457546.0,-10.0,toyota avanza 1.3 g m/t
206,-0.6590675299808763,12,92780000.0,77106122.0,108453878.0,-17.0,toyota avanza 1.3 g m/t
207,0.6129321928900635,7,132721613.0,117047736.0,148395491.0,-12.0,toyota avanza 1.3 g m/t
